Bike,Description,Price,Year,Location,State,Listed,Source,Link,Category_dual.sport,Category_enduro.bikes,Category_mini.bikes,Category_motocross.bikes,Category_trail.bikes
CRF150R,Crf150r 2007 Honda crf150r2007 honda crf150r expert for sale Needs crank bearing replaced will not run until fixed. Including complete extra new top end worth 1300$ by itself. So at 1200$ for a complete bike plus a new top end that's a good deal. Bike has ton of upgrades C [...],"$1,200",2007,willow glen / cambrian,CA,08/11/17 4:50 am (13 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1915f8c1e552a24d2afa4a4513850af5),0,0,1,1,0
CRF50,"2007 Honda CRF 502007 Honda CRF 50. Excellent condition, four stroke, runs great",$950,2007,N. Dayton,OH,08/08/17 8:58 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1951ea3869425d2364f0c5ce2e8b7832),0,0,1,0,0
KTM 50,KTM 50Selling a nice 2015 Ktm SX 50 Mini. The bike has around 50 hours on it. The last top end was done at 40 hours and will be done again around 60 if it does not sell first. I also have a new clutch that will go with it or be installed when top end is do [...],"$2,500",2015,Lindstrom,MN,08/09/17 1:18 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/19791454c209b85918803aaa287db97a),0,0,1,0,0
KX65,"2003 Kawaski kx 652003 Kawasaki Kx 65 Great Bike looks and Runs Good . NO TRADES, OR LOWBALL OFFERS SO DON'T WASTE YOUR TIME OR MINE .I WILL NOT RESPOND",$950,2003,Bridgewater,MA,08/11/17 12:04 am (17 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1991fd75b66727935b354413a629ac18),0,0,1,0,0
KX100,"KAWASAKI KX100 2015PURCHASED BRAND NEW IN MARCH 2017. BARELY USED 2015 KAWASAKI KX100 IN EXCELLENT CONDITION $3,750 O.B.O Just bought it for my son about 5 months ago, and he didn't ride the bike as much as I expected. -BIKE INFO: HAS TITLE NEVER RACED OR RIDDEN [...]","$3,750",2015,2 STROKE,NM,08/08/17 3:10 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/199ebc661293797d6f370eaf6fc2359b),0,0,1,0,0
DRZ 110,"Drz 1102003 DRZ 110 Runs good and strong and in great condition. This was my wife's bike, hasn't been rode hard. Brand new fmf pipe Asking $850 obo No trades (will trade for a SSR 150 in great condition) Serious inquires only Txt David show contact info",$850,2003,Fort Worth,TX,08/11/17 2:21 am (15 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/19ec321925dd376b50208e41886343ac),0,0,1,0,0
TTR 110,09 ttr 110Selling the ttr because it doesn't get used anymore. Runs great minor scratches on front and rear fender. New rear tire and chain. Fresh oil change as well. Automatic 3 speed transmission ttr klx 110 crf110 klx110,"$1,400",2009,Hastings,MN,08/08/17 1:21 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1a7c1825b152c341ee7868a9ed38e300),0,0,1,0,1
TTR 110,09 ttr 110Selling the ttr because it doesn't get used anymore. Runs great minor scratches on front and rear fender. New rear tire and chain. Fresh oil change as well. Automatic 3 speed transmission ttr klx 110 crf110 klx110,"$1,400",2009,Hastings,MN,08/08/17 1:21 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1a7c1825b152c341ee7868a9ed38e300),0,0,1,0,1
CRF150F,"2008 honda crf150 dirtbike2008 honda crf150 electric push button start dirtbike in great condition. It's in great condition. Battery starts up and run all day. Breaks work great, all the gears work, oil has just been changed, and the air filters have been cleaned. There is [...]","$1,650",2008,"Tennille,ga",GA,08/08/17 4:00 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1b01486329f022623de64572ad0a18b7),0,0,1,0,1
CRF150F,"2008 honda crf150 dirtbike2008 honda crf150 electric push button start dirtbike in great condition. It's in great condition. Battery starts up and run all day. Breaks work great, all the gears work, oil has just been changed, and the air filters have been cleaned. There is [...]","$1,650",2008,"Tennille,ga",GA,08/08/17 4:00 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1b01486329f022623de64572ad0a18b7),0,0,1,0,1
RM85,"2003 Suzuki RM85 2 stroke2001 RM85, Runs Excellent! New rear tube, tires are good. New fork seals, carb service, tank flush, oil change, plug, air filter, trans oil. Ready to GO! call or text please",$995,2003,Cottonwood,AZ,08/08/17 5:52 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1b5d26fb836afdb9c4606b8d9561ba2e),0,0,1,0,0
CRF80F,2006 Honda Dirt Bike crf80f crf 80 crf80 80 80f Dirtbike Like NewLike new Honda Crf80f dirtbike. Bought for my 10 year old a few months ago but it is too big for him. Bike is outstanding condition for a 2006. Needs Nothing! I also bought a new front tire as a spare and a set of spare tubes! I got an extreme duty 3 [...],$900,2006,Deerfield Beach,FL,08/10/17 3:14 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1b7515541684909e3eaac7d97d9ff5d7),0,0,1,0,0
KTM 85,"2016 KTM 852016 KTM 85 SRS suspension lowered 1"" for shorter rider can be set back up to original. Bike looks and runs good no issues.","$3,500",2016,Cincinnati,OH,08/08/17 8:01 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1b864d2745b9c66c00535164b89ba7e9),0,0,1,1,0
KTM 85,"2016 KTM 852016 KTM 85 SRS suspension lowered 1"" for shorter rider can be set back up to original. Bike looks and runs good no issues.","$3,500",2016,Cincinnati,OH,08/08/17 8:01 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1b864d2745b9c66c00535164b89ba7e9),0,0,1,1,0
KX100,"Kawasaki KX100 20032003 Kawasaki KX100 2 stroke mid size dirt bike in excellent condition. New top and bottom end rebuilt by Cycle Pros. Starts easy, runs great has lots of power. Comes with mounted paddle. Ready for desert season. Have title and registered til 2019. I [...]","$1,100",2003,Spring Valley,CA,08/11/17 2:15 pm (3 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1c05a4a48e17d380cf3493b2c31e96c2),0,0,1,0,0
CRF70F,2005 Honda CRF70f2005 Honda crf70f runs good show contact info,"$1,100",2005,Desplaines,IL,08/11/17 1:09 am (16 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1ceb8dada2b0b48e73281eb4f135f0f3),0,0,1,0,0
CRF150R,"Crf 150rHi cl, I have a clean 2007 crf 150r for sale, the bike runs as it should and starts right up. The bike has the following done too it Protaper unbrakeable clutch lever/perch Protaper hot start Almost brand new UFO red plastic kit Pink seat cover ( [...]","$2,200",2007,Billerica,MA,08/10/17 9:07 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1d00fac4c8f0799862f1777f263f234b),0,0,1,1,0
CRF150R,"Crf 150rHi cl, I have a clean 2007 crf 150r for sale, the bike runs as it should and starts right up. The bike has the following done too it Protaper unbrakeable clutch lever/perch Protaper hot start Almost brand new UFO red plastic kit Pink seat cover ( [...]","$2,200",2007,Billerica,MA,08/10/17 9:07 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1d00fac4c8f0799862f1777f263f234b),0,0,1,1,0
KX65,KX 602003 kx-60 Excel rims Bottom end rebuilt New front hub,"$1,000",2003,Splendora,TX,08/07/17 3:08 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1d1cc1ac39cab3b6701117b2ba9c3ecf),0,0,1,0,0
XR70,2000 Honda Xr70rHey I got a nice Honda dirt bike for sale that's in good condition. Runs perfect and starts first kick everytime. It has brand new tires on it that have barely ever been riden. The wheel bearings and brakes were just redone also. The plastics got a f [...],$850,2000,Oregon City,OR,08/09/17 2:50 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1ddbc0ec9a3951a324f4b4d0923cdd2d),0,0,1,0,0
CRF150R,"Supermoto 2008 CRF150R 17"" wheels/tires2008 CRF150R Supermoto / supermotard with 17"" wheels, brand new Bridgestone 120 front and rear tires (30 minutes scrub in at stockton). CRF450 brakes, oversized brand new EBC rotors with caliper relocator, CRF450 master cylinder, brake lines. Valve [...]","$3,200",2008,fremont / union city / newark,CA,08/07/17 1:37 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1de217b80fd671433f7b9ff04e679e8e),1,0,1,1,0
CRF150R,"Supermoto 2008 CRF150R 17"" wheels/tires2008 CRF150R Supermoto / supermotard with 17"" wheels, brand new Bridgestone 120 front and rear tires (30 minutes scrub in at stockton). CRF450 brakes, oversized brand new EBC rotors with caliper relocator, CRF450 master cylinder, brake lines. Valve [...]","$3,200",2008,fremont / union city / newark,CA,08/07/17 1:37 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1de217b80fd671433f7b9ff04e679e8e),1,0,1,1,0
,"Supermoto 2008 CRF150R 17"" wheels/tires2008 CRF150R Supermoto / supermotard with 17"" wheels, brand new Bridgestone 120 front and rear tires (30 minutes scrub in at stockton). CRF450 brakes, oversized brand new EBC rotors with caliper relocator, CRF450 master cylinder, brake lines. Valve [...]","$3,200",2008,fremont / union city / newark,CA,08/07/17 1:37 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1de217b80fd671433f7b9ff04e679e8e),1,0,1,1,0
KX100,2015 kx 100 very cleanvery clean kx100 with lots of upgrades. low hours and 1 owner. I bought brand new from dealership last fall. never raced trail rode only. I installed a fly wheel weight kickstand and smaller front sprocket for trail ridding. I have stock sprockets al [...],"$2,800",2015,gainesville,TX,08/10/17 1:50 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1de2f15bb43273070166b717ecc45e51),0,0,1,0,0
XR80,"2000 Honda XR80 -2000 Honda XR80 - Green sticker - registered until June 2018 Runs well, weak compression.",$875,2000,scotts valley,CA,08/07/17 1:46 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1e2bfe9e756751d4a6d7e99dce29c2a4),0,0,1,0,0
YZ85,Clean 2006 YZ852006 Yz 85. Vary clean dirt bike. Runs vary well. Kept in heated garage. Low hours. Vary nice fast bike. Brand new back tire. Was not ran vary hard asking $1700,"$1,700",2006,Clarkston,MI,08/07/17 9:34 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1ebe8467ad16f2cd50c2e6b00a2980f6),0,0,1,1,0
YZ85,Clean 2006 YZ852006 Yz 85. Vary clean dirt bike. Runs vary well. Kept in heated garage. Low hours. Vary nice fast bike. Brand new back tire. Was not ran vary hard asking $1700,"$1,700",2006,Clarkston,MI,08/07/17 9:34 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1ebe8467ad16f2cd50c2e6b00a2980f6),0,0,1,1,0
KTM 85,2008 KTM 85XC08' KTM 85XC. $1500 obo. Runs great! Has a lot of new parts Pro x piston and rings 4hrs on them tops. Nihilo case saver and reed spacer. New counter shaft seal. New throttle cable. New shock bearings top and bottom. Pro circuit pipe. New Michelin r [...],"$1,500",2008,Pittsboro,IN,08/07/17 4:09 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1ee3d7fd50bf7b8c45661749e9e827b4),0,0,1,1,0
KTM 85,2008 KTM 85XC08' KTM 85XC. $1500 obo. Runs great! Has a lot of new parts Pro x piston and rings 4hrs on them tops. Nihilo case saver and reed spacer. New counter shaft seal. New throttle cable. New shock bearings top and bottom. Pro circuit pipe. New Michelin r [...],"$1,500",2008,Pittsboro,IN,08/07/17 4:09 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1ee3d7fd50bf7b8c45661749e9e827b4),0,0,1,1,0
TTR 50,2006 Yamaha TTR50 w TitleHey guys up for sale is my 2006 Yamaha TTR 50. Runs and rides great. Only thing it needs is a new battery. Have title in hand. Bike is really clean. $700 takes it home. Clean title in hand. Picked up in Livingston nj call or text show contact info,$700,2006,North Jersey,NJ,08/07/17 4:20 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1f0c629b1f346927a1836d26485d41dd),0,0,1,0,0
Z50,1998 HONDA Z50 mini trail1998 Honda z50 mini trail. Runs great looks good. This bike is in perfect working condition. It has new grips new seat cover new kill switch just had carb cleaned abd s full service done to it. Bill of sale only 425.00,$425,1998,El cajon,CA,08/08/17 4:34 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1f35b25023948413cccbba57035aaaeb),0,0,1,0,0
KTM 50,"2009 KTM 50Hardly used 2009 KTM 50 2stroke. FMF power core 2, pro taper bars, fusion graphics, new tires. My son is too big for the bike and wanting to move onto something different. Email for more info or pics. Title in hand as well.","$1,700",2009,Olympia,WA,08/09/17 6:15 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/1fad8b672bb0afd51baaa346760d69e4),0,0,1,0,0
Z50,1999 Honda z50 with titleI have a nice 99 Honda z50 the bike runs great and needs nothing would make a good pitbike or kids bike it is in great shape for its age won't find another like it especially with a clean arizona title $700 show contact info,$700,1999,Buckeye,AZ,08/10/17 3:32 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/20a2393446d161d1156d01e38d025adf),0,0,1,0,0
XR70,1999 HONDA Xr70r1999 Honda xr70 runs good needs nothing.,$600,1999,St clair,MI,08/07/17 1:30 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/20e145e31c04de5bc1dc586691b87bbb),0,0,1,0,0
KTM 85,"2017 KTM 85 sxNice, clean 2017 KTM 85 sx. New Race Tech suspension and full FMF exhaust system. Brand new chain and sprockets. Extra parts including stock exhaust and stock suspension components and filters. $4200 OBO.","$4,200",2017,Hillsboro,TX,08/07/17 3:34 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/20eb08946d9c2ebe6b24274a125c0378),0,0,1,1,0
KTM 85,"2017 KTM 85 sxNice, clean 2017 KTM 85 sx. New Race Tech suspension and full FMF exhaust system. Brand new chain and sprockets. Extra parts including stock exhaust and stock suspension components and filters. $4200 OBO.","$4,200",2017,Hillsboro,TX,08/07/17 3:34 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/20eb08946d9c2ebe6b24274a125c0378),0,0,1,1,0
XR100,"1999 Honda XR100RUp for sale is a 1999 Honda XR100R single cylinder 4-stroke. The bike is in good used condition. The bad: Seat has several tears, scuffs and missing right side panel. The good: Bike runs and rides excellent. Have the front number plate, but it is at [...]",$700,1999,Griffith,IN,08/07/17 1:46 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/212ec1853fcb1c942b31896762a727c8),0,0,1,0,0
XR80,Passes for New- Honda XR80This little 2003 Honda motorcycle looks and runs virtually as new. Purchased for my wife who never really warmed to the idea of dirt biking. Ideal for a beginner or youth rider. The motorcycle has rarely been used. Started every two weeks along with [...],"$1,000",2003,concord / pleasant hill / martinez,CA,08/08/17 8:51 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/2151f7d341b2bfcdb31d478c261cd4dc),0,0,1,0,0
KX100,"2016 SplitFire Kawasaki KX100 Supermini2016 SplitFire Kawasaki KX100 Supermini Only 60 hours Total Time Fresh Top End Never Raced Over $7,500 Invested Asking for $4,500 OBO Leave a text message at show contact info ___________________________________________ Parts list (From front to [...]","$4,500",2016,San Antonio,TX,08/11/17 1:19 am (16 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/2204e0699c19db92a546eb5866193327),0,0,1,0,0
TTR 50,2007 Yamaha ttr50eSelling a 2007 Yamaha ttr50e. Runs great lots of cool accessories and new parts. No pink slip. Great little starter bike for kids. It's a three speed automatic with electric start.,$700,2007,healdsburg / windsor,CA,08/11/17 1:19 pm (4 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/223ce7349e299c0744baacf7d44b05eb),0,0,1,0,0
CRF70F,"2011 Honda CRF70F2011 Honda CRF70F Clean and stock bike that starts and rides great. Only needs a rider! 3-speed transmission, no clutch. Title in-hand. $1200 Call or text 618-520-4 two 9 two. No spammers, no trades, cash only. tags: 50 pw crf50 crf crf 50 [...]","$1,200",2011,"Southport, IN",IN,08/07/17 2:36 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/22a9ed8df3ec666f8f56b986481ea2fd),0,0,1,0,0
CRF125F,2017 Honda crf 125f2017 Honda crf 125 big wheel,"$2,400",2017,Big Wheel,CO,08/07/17 3:52 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/22b4212686e2991bfa554fa15a8c94f8),0,0,1,0,0
CRF70F,2009 honda -crf 70 f-bike2009 Honda crf 70 f-bike-----automatic--3 speed starts easy-------needs nothing---tires good easy to ride-----clean title----will take $ 1100 call 513 eight-one-seven--6551,"$1,100",2009,south lebanon,OH,08/07/17 6:14 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/25229e560f00c8e4a8fe1ca4d57e5097),0,0,1,0,0
CRF70F,"CRF70 excellent conditionSelling out CRF70. Its in great condition - minor scratches on plastic. Runs great, starts right up. We are the second owner - girl used, not abused. Girls moving up to bigger bikes - time to pass on some fun to the next generation. $1000 firm - regi [...]","$1,000",NA,gilroy,CA,08/08/17 4:38 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/25b0d1b714c78f79138c9258e1f69bbb),0,0,1,0,0
125cc pit bike,"125 pit bikeNice 125 cc 4 stroke pit bike for sale. Starts and runs nice. Upgraded brakes, wheels, tires, fully adjustable rear shock w/rezzzy. Brand new carb. Fast little bike. Sold with bill of sale. I bought it off of a friend years ago.",$750,NA,Bolingbrook,IL,08/10/17 3:24 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/261b8b390c798eb3640620b29fbfe6d7),0,0,1,0,0
